ID;INDICATOR;UNIT;UNIT_NUM;STUB_NAME;STUB_NAME_NUM;STUB_LABEL;STUB_LABEL_NUM;YEAR;YEAR_NUM;AGE;AGE_NUM
3948;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2004;28;65 years and over;5
3949;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2005;29;65 years and over;5
3950;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2006;30;65 years and over;5
3951;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2007;31;65 years and over;5
3952;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2008;32;65 years and over;5
3953;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2009;33;65 years and over;5
3954;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2010;34;65 years and over;5
3955;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2011;35;65 years and over;5
3956;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2012;36;65 years and over;5
3957;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2013;37;65 years and over;5
3958;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2014;38;65 years and over;5
3959;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2015;39;65 years and over;5
3960;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2016;40;65 years and over;5
3961;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2017;41;65 years and over;5
3962;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Male: Asian or Pacific Islander: 65 years and over;5.145;2018;42;65 years and over;5
3963;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1950;1;15-24 years;2
3964;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1960;2;15-24 years;2
3965;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1970;3;15-24 years;2
3966;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1980;4;15-24 years;2
3967;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1981;5;15-24 years;2
3968;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1982;6;15-24 years;2
3969;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1983;7;15-24 years;2
3970;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1984;8;15-24 years;2
3971;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1985;9;15-24 years;2
3972;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1986;10;15-24 years;2
3973;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1987;11;15-24 years;2
3974;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1988;12;15-24 years;2
3975;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1989;13;15-24 years;2
3976;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1990;14;15-24 years;2
3977;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1991;15;15-24 years;2
3978;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1992;16;15-24 years;2
3979;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1993;17;15-24 years;2
3980;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1994;18;15-24 years;2
3981;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1995;19;15-24 years;2
3982;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1996;20;15-24 years;2
3983;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1997;21;15-24 years;2
3984;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1998;22;15-24 years;2
3985;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;1999;23;15-24 years;2
3986;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2000;24;15-24 years;2
3987;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2001;25;15-24 years;2
3988;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2002;26;15-24 years;2
3989;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2003;27;15-24 years;2
3990;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2004;28;15-24 years;2
3991;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2005;29;15-24 years;2
3992;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2006;30;15-24 years;2
3993;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2007;31;15-24 years;2
3994;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2008;32;15-24 years;2
3995;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2009;33;15-24 years;2
3996;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2010;34;15-24 years;2
3997;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2011;35;15-24 years;2
3998;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2012;36;15-24 years;2
3999;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2013;37;15-24 years;2
4000;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2014;38;15-24 years;2
4001;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2015;39;15-24 years;2
4002;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2016;40;15-24 years;2
4003;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2017;41;15-24 years;2
4004;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 15-24 years;5.212;2018;42;15-24 years;2
4005;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1950;1;25-44 years;3
4006;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1960;2;25-44 years;3
4007;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1970;3;25-44 years;3
4008;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1980;4;25-44 years;3
4009;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1981;5;25-44 years;3
4010;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1982;6;25-44 years;3
4011;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1983;7;25-44 years;3
4012;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1984;8;25-44 years;3
4013;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1985;9;25-44 years;3
4014;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1986;10;25-44 years;3
4015;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1987;11;25-44 years;3
4016;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1988;12;25-44 years;3
4017;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1989;13;25-44 years;3
4018;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1990;14;25-44 years;3
4019;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1991;15;25-44 years;3
4020;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1992;16;25-44 years;3
4021;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1993;17;25-44 years;3
4022;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1994;18;25-44 years;3
4023;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1995;19;25-44 years;3
4024;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1996;20;25-44 years;3
4025;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1997;21;25-44 years;3
4026;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1998;22;25-44 years;3
4027;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;1999;23;25-44 years;3
4028;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2000;24;25-44 years;3
4029;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2001;25;25-44 years;3
4030;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2002;26;25-44 years;3
4031;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2003;27;25-44 years;3
4032;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2004;28;25-44 years;3
4033;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2005;29;25-44 years;3
4034;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2006;30;25-44 years;3
4035;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2007;31;25-44 years;3
4036;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2008;32;25-44 years;3
4037;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2009;33;25-44 years;3
4038;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2010;34;25-44 years;3
4039;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2011;35;25-44 years;3
4040;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2012;36;25-44 years;3
4041;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2013;37;25-44 years;3
4042;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2014;38;25-44 years;3
4043;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race;5;Female: White: 25-44 years;5.213;2015;39;25-44 years;3
